GEOID,sovi,rank
g12037,0.19832829006029776,738.0
g12039,0.38695425900046565,269.0
g12041,0.05926248144769469,1325.0
g12043,0.7129264296169155,47.0
g12045,0.11742733467556915,1062.0
g12047,0.13128050609708747,1007.0
g12049,0.4719630425869399,165.0
g12051,0.5010476386992315,139.0
g12053,0.32978044312115506,375.0
g12055,0.7002353847769328,51.0
g12057,-0.1266242146315504,2201.0
g12059,0.1787166508056806,817.0
g12061,0.2586584479277221,552.0
g12063,0.1601044553875487,891.0
g12065,0.1409607754705603,972.0
g12067,-0.029875633589520695,1774.0
g12069,0.18851053572030424,779.0
g12071,0.24437469190320493,589.0
g12073,-0.3343033967680371,2746.0
g12075,0.35875335435803385,312.0
g12077,-0.12294867151560818,2190.0
g12079,0.24561233387118964,586.0
g12081,0.17057601690479107,845.0
g12083,0.39538236409028316,258.0
g12085,0.07619122439466322,1251.0
g12086,0.40831196334856573,244.0
g12087,-0.27287005316418433,2613.0
g12089,-0.22382429864268533,2484.0
g12091,-0.27085345418324,2608.0
g12093,0.48272124864488597,154.0
g12095,-0.16011540231858154,2317.0
g12097,0.2209883564409203,668.0
g12099,0.05111714280669449,1379.0
g12101,0.0973581717529191,1156.0
g12103,0.07613877982746513,1253.0
g12105,0.2057210749920618,719.0
g12107,0.42599899225535887,216.0
g12109,-0.44971097741744526,2911.0
g12111,0.23858989074149492,609.0
g12113,-0.3864761269978625,2842.0
g12115,0.27002027778424453,525.0
g12117,-0.3437827920427314,2766.0
g12119,0.6841628756832866,59.0
g12121,0.2930461789343991,458.0
g12123,0.1945091839108619,758.0
g12125,-0.09732907250686704,2087.0
g12127,0.16610922965195352,870.0
g12129,-0.33751522265412365,2754.0
g12131,-0.030601258380908235,1778.0
g12133,0.16757204238161277,865.0
g13001,0.02439643916902315,1497.0
g13003,0.35900634106913315,310.0
g13005,0.1354762385901604,995.0
g13007,0.6963308330169443,53.0
g13009,0.23895669820461019,607.0
g13011,-0.20187944740065572,2428.0
g13013,-0.2745945691478665,2622.0
g13015,-0.17265670987692822,2362.0
g13017,0.49253939214531944,144.0
g13019,0.15741188112185026,907.0
g13021,0.1911658247381128,769.0
g13023,0.20902844243313876,703.0
g13025,0.13553335507592168,994.0
g13027,0.2318525478070795,634.0
g13029,-0.45607125485723715,2920.0
g13031,-0.1544036305425055,2298.0
g13033,0.4599668905420724,180.0
g13035,-0.16668373994685567,2341.0
g13037,0.3317482442908041,363.0
g13039,-0.3114097740402272,2699.0
g13043,0.27931713498337246,497.0
g13045,-0.14669489017520265,2263.0
g13047,-0.12673995317529874,2203.0
g13049,0.05157055510608011,1376.0
g13051,-0.09774654008533322,2089.0
g13053,-0.7264514539675471,3087.0
g13055,0.13104609402863385,1010.0
g13057,-0.5657247674746575,3007.0
g13059,-0.023437775899884383,1743.0
g13061,0.9723420132428049,9.0
g13063,0.0535983270235931,1363.0
g13065,0.4311049991706861,210.0
g13067,-0.5375609656443698,2981.0
g13069,0.08102096213004356,1226.0
g13071,0.23886754305453675,608.0
g13073,-0.5430539133583587,2983.0
g13075,0.12825309146824382,1023.0
g13077,-0.4094467586582188,2868.0
g13079,0.013910161239676866,1553.0
g13081,0.42665109754368513,212.0
g13083,-0.13542611880324135,2230.0
g13085,-0.3080988313509989,2693.0
g13087,0.3275953050303664,379.0
g13089,-0.22556012101038625,2489.0
g13091,0.09566548342233244,1162.0
g13093,0.22279798364597858,661.0
g13095,0.33500807988228504,357.0
g13097,-0.3318197431508698,2741.0
g13099,0.49306495540569556,143.0
g13101,0.39595851822411704,257.0
g13103,-0.4519795048229915,2916.0
g13105,0.3903545961205008,263.0
g13107,0.3287118257747,377.0
g13109,0.18625972346388836,789.0
g13111,0.29193251543952403,463.0
g13113,-0.6471517074573501,3053.0
g13115,0.11538957253120355,1075.0
g13117,-0.7698916147541911,3100.0
g13119,0.16952351732735338,852.0
g13121,-0.48576853746134196,2951.0
g13123,0.1383072431459985,980.0
g13125,0.1599699650488147,893.0
g13127,0.0556624320913935,1351.0
g13129,-0.02192368647555204,1732.0
g13131,0.23704245965625187,616.0
g13133,0.32622682055115715,382.0
g13135,-0.444946054194128,2905.0
g13137,0.07739738447215086,1243.0
g13139,-0.12370348202603992,2195.0
g13141,0.6762928554409451,64.0
g13143,0.07979670253384391,1231.0
g13145,-0.56036255476955,2999.0
g13147,0.2425192314265196,594.0
g13149,0.08246437171179957,1220.0
g13151,-0.40504953867007,2865.0
g13153,-0.2703833059644446,2606.0
g13155,0.13734238651642008,989.0
g13157,-0.22958597764161498,2497.0
g13159,-0.07859768750960176,2002.0
g13161,0.05258623592015943,1370.0
g13163,0.48750753153667203,149.0
g13165,0.5216466427157587,126.0
g13167,0.10714460507617785,1118.0
g13169,-0.1783363384346919,2382.0
g13171,0.05745090720017917,1336.0
g13173,0.12632917641028438,1028.0
g13175,0.2635424723378359,542.0
g13177,-0.5308780417021755,2978.0
g13179,-0.24785192444422316,2547.0
g13181,0.46300296076910485,177.0
g13183,0.08687409776805735,1198.0
g13185,-0.07427631677409835,1980.0
g13187,-0.20378156394325492,2433.0
g13189,0.2378914221400763,612.0
g13191,0.40818055397745456,245.0
g13193,0.2958786714084062,446.0
g13195,0.06657580629449208,1304.0
g13197,0.3187464615632747,396.0
g13199,0.2677472380864259,533.0
g13201,0.29411312113084587,454.0
g13205,0.27084526142893695,519.0
g13207,-0.11275089373371121,2143.0
g13209,0.04664577249758031,1397.0
g13211,-0.0561351412368256,1892.0
g13213,0.027478997040319975,1479.0
g13215,0.06246048091655354,1313.0
g13217,-0.15420089949931534,2296.0
g13219,-0.6017071971418151,3031.0
g13221,-0.08605063400971344,2036.0
g13223,-0.46686306013487167,2933.0
g13225,0.04284147632847879,1413.0
g13227,-0.20300842608929467,2431.0
g13229,0.18023225415952315,812.0
g13231,-0.2594585797322583,2575.0
g13233,0.13972680033013277,977.0
g13235,0.5542784600705104,106.0
g13237,0.16090184343358438,888.0
g13239,0.5410327696075882,111.0
g13241,0.2466914673392238,584.0
g13243,0.4705842631296453,166.0
g13245,0.17702300849942731,829.0
g13247,-0.15248716204113638,2285.0
g13249,-0.08019905088769319,2009.0
g13251,0.34878456137538394,333.0
g13253,0.5377765125982311,113.0
g13255,0.1445784627360152,954.0
g13257,0.25399936456730704,564.0
g13259,0.3850293181847186,275.0
g13261,0.39606959460195035,256.0
g13263,0.4126163863047143,236.0
g13265,0.831890642828928,21.0
g13267,0.05586469808688738,1349.0
g13269,0.4105021382546444,238.0
g13271,0.43275592946735353,208.0
g13273,0.588446567180775,87.0
g13275,0.234523145964634,627.0
g13277,0.17840551012820466,818.0
g13279,0.2882587919994711,474.0
g13281,0.3883732920673153,266.0
g13283,0.21831979560558162,675.0
g13285,0.1079526154816868,1109.0
g13287,0.3791380764710156,288.0
g13289,0.3208883500049305,391.0
g13291,0.315980033123185,399.0
g13293,0.32426363521404705,386.0
g13295,-0.007795274693861112,1663.0
g13297,-0.2218145502055346,2477.0
g13299,0.22702404645104415,648.0
g13301,0.5674791631683974,98.0
g13303,0.31513871417607386,402.0
g13305,0.030972525695015518,1462.0
g13307,0.2193027377916053,671.0
g13309,-0.04288132121329552,1831.0
g13311,-0.08461655699964067,2028.0
g13313,0.06765700362032298,1299.0
g13315,0.27134425941745016,516.0
g13317,0.5365774614655742,116.0
g13319,0.3428953924629645,347.0
g13321,0.25036336004368115,578.0
g15001,-0.1563662997814288,2305.0
g15003,-0.5979622241923184,3029.0
g15005,-0.05042988451070629,1860.0
g15007,-0.3897986699479472,2847.0
g15009,-0.441131212628762,2902.0
g16001,-0.48175858678216354,2946.0
g16003,0.11492081365028259,1082.0
g16005,-0.26437990861386423,2591.0
g16007,0.02248228281663016,1504.0
g16009,0.08501051151751751,1205.0
g16011,-0.0928236076929683,2065.0
g16013,-0.4594505597203952,2927.0
g16015,-0.253985392921418,2564.0
g16017,-0.14335753601476642,2252.0
g16019,-0.29539173923399215,2666.0
g16021,-0.05656207721914895,1895.0
g16023,0.13009847555557857,1015.0
g16025,-0.26469375073001167,2592.0
g16027,-0.02242579703221762,1733.0
g16029,-0.2740818171254371,2618.0
g16031,-0.055337688493270434,1888.0
g16033,0.39039306716865757,262.0
g16035,0.024617976479365894,1495.0
g16037,-0.11724730987497115,2163.0
g16039,-0.2083237014026572,2444.0
g16041,-0.42684449142051006,2890.0
g16043,-0.16670631474818595,2342.0
g16045,0.09638873733514489,1159.0
g16047,0.04075630651466308,1415.0
g16049,0.2043877772691385,725.0
g16051,-0.4121353536027149,2871.0
g16053,0.007179793942574453,1582.0
g16055,-0.25132646195728997,2558.0
g16057,-0.46860391232635956,2935.0
g16059,0.11087409537807894,1102.0
g16061,0.2570503171594734,555.0
g16063,-0.03824997884894643,1805.0
g16065,-0.3840644078846191,2837.0
g16067,0.09470667912419774,1168.0
g16069,-0.0740192637817011,1979.0
g16071,-0.16481553306335092,2332.0
g16073,0.16739380036347673,866.0
g16075,0.07055240980506637,1284.0
g16077,-0.08048741284539596,2011.0
g16079,0.12884810290559198,1021.0
g16081,-0.5625141478493584,3002.0
g16083,-0.0729701218802361,1972.0
g16085,-0.07671810855621518,1994.0
g16087,0.19727877738632477,747.0
g17001,-0.03967453217579675,1816.0
g17003,0.5903245460061709,85.0
g17005,-0.07742738666376545,1998.0
g17007,-0.32723020125313296,2731.0
g17009,-0.5244116928757269,2972.0
g17011,-0.053391121018208976,1881.0
g17013,-0.020315973090715877,1723.0
g17015,0.07723037459129305,1244.0
g17017,0.0975604523085677,1153.0
g17019,-0.3832621518781076,2834.0
g17021,-0.024547760199748456,1748.0
g17023,-0.07988548189885511,2007.0
g17025,0.0329630618291432,1453.0
g17027,-0.30948470447302445,2697.0
g17029,-0.04370685382027084,1836.0
g17031,-0.05080560809130652,1862.0
g17033,-0.12235585841452962,2185.0
g17035,-0.09496123849414283,2079.0
g17037,-0.3848101829243198,2839.0
g17039,-0.19111436397816006,2408.0
g17041,-0.11908015957409736,2171.0
g17043,-0.697887647886107,3074.0
g17045,0.07070567722949181,1282.0
g17047,-0.05966518437909562,1911.0
g17049,-0.25440453483615966,2566.0
g17051,-0.04755729087086823,1847.0
g17053,-0.05124212420507157,1865.0
g17055,0.20850988734880946,705.0
g17057,0.0056089818439906125,1586.0
g17059,0.2746515198051011,505.0
g17061,-0.06055574711284675,1914.0
g17063,-0.41242365364686007,2873.0
g17065,0.05806781336220229,1331.0
g17067,0.018910900811059533,1530.0
g17069,0.29980876257331934,437.0
g17071,0.011263395567484465,1566.0
g17073,-0.17498061787030178,2373.0
g17075,0.003562945942287371,1596.0
g17077,-0.06109072472521275,1919.0
g17079,-0.15850746799574886,2311.0
g17081,-0.004773220393432946,1639.0
g17083,-0.1946356303991078,2413.0
g17085,-0.04519142135902826,1837.0
g17087,-0.11280386923286727,2144.0
g17089,-0.36102529003225814,2797.0
g17091,-0.03890341522992881,1810.0
g17093,-0.7712446112486636,3102.0
g17095,0.12066461392959264,1046.0
g17097,-0.6302053367484817,3046.0
g17099,-0.10923627917525852,2131.0
g17101,-0.11001042703872951,2135.0
g17103,-0.14774487882617857,2267.0
g17105,-0.12539300179341528,2199.0
g17107,0.03740394074155225,1428.0
g17109,-0.1707537174155911,2358.0
g17111,-0.6382561972978141,3050.0
g17113,-0.4595997938731682,2928.0
g17115,0.01381738900974365,1554.0
g17117,-0.057591819352034404,1901.0
g17119,-0.20195250296349954,2429.0
g17121,0.14528456324975553,952.0
g17123,-0.05139479491917201,1867.0
g17125,0.07146306007637235,1279.0
g17127,0.1967219729848516,751.0
g17129,-0.19625008323015522,2418.0
g17131,-0.15266543823330506,2287.0
g17133,-0.5098349328276809,2961.0
g17135,0.035163945157972526,1434.0
g17137,0.0009895047182069405,1611.0
g17139,-0.08662941655241134,2039.0
g17141,-0.22288183817884147,2479.0
g17143,-0.1531591588800328,2290.0
g17145,-0.04075566459477492,1818.0
g17147,-0.3382173758889055,2756.0
g17149,0.14311270493853726,959.0
g17151,0.3038960795967651,426.0
g17153,0.41771250394843734,224.0
g17155,-0.21614523441668249,2459.0
g17157,-0.09056667285746225,2058.0
g17159,-0.02671408394630539,1764.0
g17161,-0.01352894753526851,1695.0
g17163,-0.0434692978717264,1834.0
g17165,0.19029443525733625,773.0
g17167,-0.20393508776779123,2434.0
g17169,-0.12622047440732037,2200.0
g17171,-0.09446874448046333,2077.0
g17173,-0.07530326055686784,1986.0
g17175,-0.08306276180192901,2022.0
g17177,0.08999770043857741,1184.0
g17179,-0.27632515770367283,2627.0
g17181,0.18212880900115117,804.0
g17183,0.1349199321623908,997.0
g17185,-0.03706061099269366,1799.0
g17187,0.13744636870453136,988.0
g17189,-0.2082722251525551,2443.0
g17191,0.019709607417967172,1524.0
g17193,0.21348629512145356,691.0
g17195,0.0010821582597336232,1610.0
g17197,-0.5631667955936231,3003.0
g17199,0.04290575223011574,1412.0
g17201,-0.024321656056502813,1746.0
g17203,-0.40082361844605585,2858.0
g18001,-0.0786973060080989,2003.0
g18003,-0.1888100418434647,2400.0
g18005,-0.29525503070046427,2664.0
g18007,-0.09016130773942267,2057.0
g18009,0.07746345303511337,1241.0
g18011,-0.6702119780001611,3063.0
g18013,-0.10596157537933319,2117.0
g18015,-0.17310400083329128,2366.0
g18017,0.03188873313014325,1457.0
g18019,-0.14047041271237876,2242.0
g18021,-0.04877606879663375,1854.0
g18023,0.007981680120321931,1576.0
g18025,0.05261109850366763,1369.0
g18027,-0.041489757589657866,1825.0
g18029,-0.3516935650676578,2778.0
g18031,-0.16210779170700537,2325.0
g18033,-0.24048367569692414,2527.0
g18035,0.06048055935578546,1319.0
g18037,-0.29741896258881767,2668.0
g18039,-0.09297588893736965,2067.0
g18041,0.24306386525628443,592.0
g18043,-0.2082375776552536,2442.0
g18045,-0.07159427370948954,1969.0
g18047,-0.2807530949263375,2635.0
g18049,-0.13501879720011933,2226.0
g18051,-0.20359210742643033,2432.0
g18053,0.148269191392268,935.0
g18055,-0.025604232339921706,1755.0
g18057,-0.885657304221766,3123.0
g18059,-0.4479205014165222,2907.0
g18061,-0.2481867468105409,2549.0
g18063,-0.6074083439079478,3036.0
g18065,-0.01385311853646587,1697.0
g18067,0.018210206094923742,1534.0
g18069,-0.14996132472765888,2278.0
g18071,-0.15331764425048067,2291.0
g18073,-0.2895681880862847,2653.0
g18075,-0.01296518812996994,1692.0
g18077,-0.010188095154718586,1674.0
g18079,-0.16807897589933357,2348.0
g18081,-0.4326671977577815,2895.0
g18083,-0.02664197767635857,1763.0
g18085,-0.26808547372381863,2601.0
g18087,0.03452303463876302,1441.0
g18089,0.02989439500608026,1467.0
g18091,-0.13719300230097362,2236.0
g18093,0.001291063347450952,1607.0
g18095,0.03032977429511821,1465.0
g18097,-0.02084840166071747,1725.0
g18099,-0.13154922754430212,2216.0
g18101,-0.09999278812694094,2099.0
g18103,-0.08958257980378945,2055.0
g18105,-0.35563934285555066,2788.0
g18107,-0.10463444572200366,2113.0
g18109,-0.3005284841116841,2674.0
g18111,-0.1457856639752435,2262.0
g18113,-0.10600718283604621,2119.0
g18115,-0.1446771649075525,2257.0
g18117,0.05298120253144568,1367.0
g18119,-0.09767792014835976,2088.0
g18121,0.006022208277923588,1584.0
g18123,-0.15876753696467247,2315.0
g18125,-0.10055210473065898,2100.0
g18127,-0.3857363555413654,2841.0
g18129,-0.31443034051978125,2707.0
g18131,-0.05472712952654969,1887.0
g18133,-0.28234497135201636,2640.0
g18135,-0.0003612023716198431,1621.0
g18137,-0.1284517880369797,2205.0
g18139,-0.12994965535268904,2209.0
g18141,-0.09405007649312616,2074.0
g18143,0.005424076131025329,1587.0
g18145,-0.16263928613973397,2328.0
g18147,-0.24864240858269432,2550.0
g18149,0.046033851517306774,1398.0
g18151,-0.23412052955016724,2509.0
g18153,-0.13916850320237414,2238.0
g18155,0.05178970209495915,1375.0
g18157,-0.3928961033133144,2850.0
g18159,-0.15384827511851,2294.0
g18161,-0.15846396516464148,2310.0
g18163,-0.05186824514956567,1871.0
g18165,0.02178136615329307,1512.0
g18167,-0.07028384709658615,1963.0
g18169,0.07495401703132508,1261.0
g18171,-0.2440680064279502,2536.0
g18173,-0.42264772298119435,2881.0
g18175,-0.078116803230265,2000.0
g18177,0.18213809860975774,803.0
g18179,-0.15239678299324796,2284.0
g18181,-0.05900519351699439,1907.0
g18183,-0.3341002634986875,2745.0
g19001,-0.07291931206179224,1971.0
g19003,0.021909922741581572,1510.0
g19005,0.01972874380953537,1523.0
g19007,0.13099298083374114,1012.0
g19009,0.08728362475212394,1196.0
g19011,-0.29909600054093743,2671.0
g19013,-0.1301958079927813,2210.0
g19015,-0.2632645215548031,2586.0
g19017,-0.2999451836803937,2672.0
g19019,-0.2688531769195392,2602.0
g19021,0.01501085401143857,1549.0
g19023,-0.047464484890236774,1846.0
g19025,0.10059870115114673,1147.0
g19027,-0.03228141910923241,1784.0
g19029,0.02371430056575166,1498.0
g19031,-0.23760529638454309,2519.0
g19033,-0.0749293082934154,1983.0
g19035,-0.07121285996000484,1966.0
g19037,-0.16676039684647534,2344.0
g19039,0.04002618219402604,1422.0
g19041,-0.11954401556410171,2174.0
g19043,-0.05152701954139968,1868.0
g19045,-0.10274702282687376,2109.0
g19047,0.10302624035248842,1135.0
g19049,-0.670118393982969,3062.0
g19051,-0.011715296627284568,1685.0
g19053,0.05051353402153136,1384.0
g19055,-0.230908792012587,2502.0
g19057,0.013799341463076903,1556.0
g19059,-0.1446129106498223,2256.0
g19061,-0.2266848542628622,2490.0
g19063,-0.08374752904641186,2024.0
g19065,-0.026634401321283294,1762.0
g19067,0.005897888176775043,1585.0
g19069,0.02063845847476415,1518.0
g19071,-0.04786481243918135,1849.0
g19073,-0.03926812011708018,1813.0
g19075,-0.25935082133240034,2573.0
g19077,-0.09818169263025413,2091.0
g19079,-0.09429276971787728,2076.0
g19081,-0.1039146815416187,2111.0
g19083,-0.05916600264136593,1908.0
g19085,-0.11882716144600704,2168.0
g19087,-0.06277780345968079,1926.0
g19089,-0.038988254980084625,1811.0
g19091,-0.05819456978706819,1903.0
g19093,-0.01728110842168476,1711.0
g19095,-0.26945426222678426,2603.0
g19097,-0.11391236279252337,2148.0
g19099,-0.14728178202515124,2265.0
g19101,-0.29462372121024705,2663.0
g19103,-0.5645089476066446,3006.0
g19105,-0.17833589189973015,2381.0
g19107,0.01749739714374736,1539.0
g19109,-0.08614738810858352,2037.0
g19111,0.018836626503800594,1531.0
g19113,-0.38148744874821483,2831.0
g19115,-0.023283521645476944,1742.0
g19117,0.0648856676065234,1308.0
g19119,-0.18892574429189626,2402.0
g19121,-0.42343451349154526,2884.0
g19123,-0.16063219330740988,2320.0
g19125,-0.2838973250394473,2643.0
g19127,0.030975221715553877,1461.0
g19129,-0.32141091874004873,2720.0
g19131,-0.05651763225093982,1894.0
g19133,0.1842393010285216,795.0
g19135,-0.12227839403771221,2184.0
g19137,0.1369371542833929,991.0
g19139,-0.09891640877105268,2095.0
g19141,-0.08073076849488764,2012.0
g19143,-0.06995372136736994,1958.0
g19145,0.0029156213542444326,1599.0
g19147,0.001366793288984619,1606.0
g19149,-0.3076478965874608,2691.0
g19151,0.0570537104320821,1343.0
g19153,-0.3888661053858963,2846.0
g19155,-0.11550112587206957,2155.0
g19157,-0.08348928580518622,2023.0
g19159,0.18277328309819943,802.0
g19161,-0.0077180832875770045,1661.0
g19163,-0.3017720546382808,2678.0
g19165,-0.06429486418707746,1930.0
g19167,-0.335842061993263,2751.0
g19169,-0.6082403513997002,3037.0
g19171,0.03709191753653196,1430.0
g19173,0.08486301553568817,1208.0
g19175,-0.01145485783202832,1682.0
g19177,0.05636775506600478,1345.0
g19179,0.07742225115171292,1242.0
g19181,-0.3903975588623684,2848.0
g19183,-0.11396221324021581,2149.0
g19185,0.1724048854148515,838.0
g19187,-0.0456535725243786,1840.0
g19189,-0.10283512515392663,2110.0
g19191,-0.2609475569685936,2580.0
g19193,-0.06470279569166966,1932.0
g19195,-0.15461737342745946,2299.0
g19197,0.05487438077244908,1356.0
g20001,0.08936524945174668,1187.0
g20003,0.0725628272444928,1272.0
g20005,-0.005923251503107921,1645.0
g20007,-0.021589350795603465,1729.0
g20009,-0.0051371350017642425,1643.0
g20011,0.10862982312637787,1107.0
g20013,0.22778303371651526,644.0
g20015,-0.3833770703434047,2835.0
g20017,0.17768462358300588,823.0
g20019,0.326827233902846,381.0
g20021,0.07955233374422054,1232.0
g20023,0.19828978922532753,739.0
g20025,0.20871445989848086,704.0
g20027,-0.06750934505403886,1944.0
g20029,0.24947210903096095,579.0
g20031,-0.07019822453110423,1961.0
g20033,0.11412677417989475,1090.0
g20035,0.021941557874384038,1508.0
g20037,-0.07684386304371041,1995.0
g20039,0.29426986236391384,453.0
g20041,-0.1018207568243937,2106.0
g20043,-0.16240451416746712,2327.0
g20045,-0.5050878725197774,2958.0
g20047,-0.030450017789014502,1776.0
g20049,0.3127681750811299,407.0
g20051,-0.2901775225822817,2658.0
g20053,-0.13671490220092453,2234.0
g20055,-0.03863874016571903,1808.0
g20057,0.08813120789448035,1193.0
g20059,-0.18985463166537453,2404.0
g20061,-0.323989763295873,2726.0
g20063,-0.0682113104792714,1945.0
g20065,0.033400011668736906,1448.0
g20067,-0.06978580787789326,1955.0
g20069,-0.11768847850725513,2164.0
g20071,0.08414040518500529,1215.0
g20073,0.23550666004807075,623.0
g20075,-0.039530851779097806,1815.0
g20077,0.10681756202693682,1119.0
g20079,-0.04093117444317458,1821.0
g20081,-0.11508983640590444,2154.0
g20083,-0.12395730715648856,2196.0
g20085,-0.17400844415486905,2369.0
g20087,-0.3377816221743679,2755.0
g20089,0.12682924887560748,1026.0
g20091,-0.708835095114919,3081.0
g20093,-0.08619348149271995,2038.0
g20095,-0.02563511994582391,1756.0
g20097,-0.07526258823238625,1985.0
g20099,0.053680718508812356,1361.0
g20101,-0.07143296112405498,1967.0
g20103,-0.4340795680062528,2897.0
g20105,0.08401151048155395,1216.0
g20107,-0.1508849299285722,2279.0
g20109,-0.08506265406316574,2031.0
g20111,0.0347654286265318,1436.0
g20113,-0.16461064204004788,2331.0
g20115,0.020561412565861033,1520.0
g20117,0.0015984075143297416,1603.0
g20119,-0.011481778948692498,1683.0
g20121,-0.3882195789374875,2845.0
g20123,-0.1116828649703109,2140.0
g20125,0.13399025688124205,999.0
g20127,-0.0049602915286250035,1640.0
g20129,0.0679597206597433,1298.0
g20131,0.02692704789810546,1483.0
g20133,0.08647301945459719,1199.0
g20135,0.1775896900461338,824.0
g20137,-0.0938890041167364,2073.0
g20139,-0.1497348568856962,2275.0
g20141,0.1500060393640706,932.0
g20143,-0.2820865900488273,2638.0
g20145,-0.19566228877582312,2417.0
g20147,0.050112781998780304,1386.0
g20149,-0.4134605652316493,2876.0
g20151,-0.09573957839089295,2082.0
g20153,0.16275746102547556,880.0
g20155,-0.03148819315522816,1779.0
g20157,0.1462262706580411,946.0
g20159,0.037544841273781354,1427.0
g20161,-0.5490732633768691,2988.0
g20163,0.026653225088464322,1486.0
g20165,0.09572049961251154,1161.0
g20167,-0.01225347083070541,1688.0
g20169,-0.12328240117015053,2192.0
g20171,-0.10137820836885267,2104.0
g20173,-0.2241852291105807,2485.0
g20175,0.21850142982048104,673.0
g20177,-0.05198218827777745,1874.0
g20179,-0.03788531128568398,1804.0
g20181,0.09841357316891491,1152.0
g20183,0.25499562818090454,560.0
g20185,0.1264626240278817,1027.0
g20187,0.06665170976129431,1303.0
g20189,-0.09190806659941192,2062.0
g20191,-0.13213033457068937,2219.0
g20193,-0.19550209054859033,2416.0
g20195,-0.021255167781310355,1728.0
g20197,-0.2641785704960379,2590.0
g20199,-0.06693532904506871,1941.0
g20201,0.01199890752671421,1560.0
g20203,-0.07550550761521281,1987.0
g20205,0.24002847957795226,602.0
g20207,0.2533371914585184,567.0
g20209,0.23978962752490135,604.0
g21001,0.1978286799784966,743.0
g21003,0.11627730169518906,1073.0
g21005,-0.2507451075841286,2557.0
g21007,-0.10455481203160927,2112.0
g21009,0.10850937119619475,1108.0
g21011,0.21540755204727774,683.0
g21013,0.5248584055670851,125.0
g21015,-0.5453559647960146,2984.0
g21017,0.11518325942186343,1078.0
g21019,0.04409339297419828,1406.0
g21021,0.046734759439269954,1396.0
g21023,-0.0003807743289704346,1622.0
g21025,0.5339279508552045,118.0
g21027,0.11367895553178009,1092.0
g21029,-0.32787453813714507,2732.0
g21031,0.06928338961751468,1289.0
g21033,0.24068544974202558,600.0
g21035,-0.08274809428767532,2020.0
g21037,-0.24688538380435435,2544.0
g21039,0.15765723492783448,904.0
g21041,0.1481877668898111,936.0
g21043,0.08273226542211995,1219.0
g21045,0.30973261796790885,413.0
g21047,-0.05390427466879523,1883.0
g21049,-0.10093055740090154,2102.0
g21051,0.36038948181488056,307.0
g21053,0.3868715415922055,270.0
g21055,0.16832281892003845,858.0
g21057,0.4500356272889443,191.0
g21059,-0.04080491415046289,1820.0
g21061,0.07550268271224322,1256.0
g21063,0.3935147349197895,259.0
g21065,0.30820294700700035,416.0
g21067,-0.3022625700121346,2679.0
g21069,0.02588268613081035,1490.0
g21071,0.3619866239498706,305.0
g21073,-0.11832793162546261,2166.0
g21075,0.1374500323996019,987.0
g21077,0.06934115703671628,1288.0
g21079,-0.06624662030346769,1938.0
g21081,-0.17775732039135217,2378.0
g21083,0.084233661518407,1213.0
g21085,0.10243969385892,1139.0
g21087,0.22903567745467027,643.0
g21089,0.08882293643110044,1189.0
g21091,-0.08593009858223871,2035.0
g21093,-0.21469824518072184,2455.0
g21095,0.41418980151629053,233.0
g21097,0.11839485169680046,1057.0
g21099,0.192427563938165,764.0
g21101,-0.0073488566378697925,1658.0
g21103,0.020232665390073346,1521.0
g21105,0.3803219210543936,282.0
g21107,0.11047515027504443,1103.0
g21109,0.3257686734836702,383.0
g21111,-0.09244361999598279,2063.0
g21113,-0.23060497202509225,2501.0
g21115,0.15546377965282454,918.0
g21117,-0.2819338884316534,2637.0
g21119,0.2835901400796083,485.0
g21121,0.4560706349143045,183.0
g21123,-0.011969265102847293,1687.0
g21125,0.053498987587786276,1364.0
g21127,0.3436244473590177,345.0
g21129,0.20348950834485344,727.0
g21131,0.37713378499374556,290.0
g21133,0.2638112279979534,540.0
g21135,0.3307449379865368,369.0
g21137,0.14808961530074496,938.0
g21139,0.21743583742702732,679.0
g21141,0.05936369457433506,1324.0
g21143,0.0747336765594183,1263.0
g21145,0.034963857889803156,1435.0
g21147,0.19537618877199764,755.0
g21149,0.1685668562857072,857.0
g21151,-0.11167551572437581,2139.0
g21153,0.4178992942907507,223.0
g21155,-0.06601519906473322,1937.0
g21157,0.10399499501784415,1130.0
g21159,0.44389078349435795,196.0
g21161,0.16858892934232272,856.0
g21163,-0.2522123683495651,2559.0
g21165,0.4449947290773543,195.0
g21167,0.025682540794792912,1491.0
g21169,0.058844579720683826,1327.0
g21171,0.24105856217987431,599.0
g21173,0.06440656254491173,1309.0
g21175,0.07695374607463085,1247.0
g21177,0.1030064962104375,1136.0
g21179,-0.17607892236381917,2375.0
g21181,0.14253347822211135,963.0
g21183,0.1676713007549202,863.0
g21185,-0.7844343810102503,3105.0
g21187,-0.0899082469752722,2056.0
g21189,0.7902849863032475,28.0
g21191,-0.11680565351724694,2161.0
g21193,0.2948727995490465,450.0
g21195,0.22697806697563644,649.0
g21197,0.35702018652867473,315.0
g21199,0.1564733999141023,910.0
g21201,0.26367380006491326,541.0
g21203,0.2910750054186792,468.0
g21205,0.15961448312999632,895.0
g21207,0.2906596295426541,469.0
g21209,-0.3649059496444177,2801.0
g21211,-0.18804314978270115,2397.0
g21213,-0.016521541076402392,1709.0
g21215,-0.4553535025735804,2918.0
g21217,0.2275722780295874,645.0
g21219,0.11655174948991924,1071.0
g21221,0.0277654741499761,1477.0
